Input,Result
"Why do other religions think that Catholics worship 3 gods? Just three? All Christians (not just Catholics) have the three avatars of the main god of Heaven (Father, Son, and Holy Spirit), and then a whole bunch of lesser heavenly gods like Gabriel, Michael, and Raphael. And while they don't exactly worship him, they've got another primary god in Satan, who is powerful enough to control his own realm of the Underworld and to compete for influence here in the physical world, along with several more minor underworld deities like and Abaddon, Asmodee, and Belzebuth. And since you mentioned Catholics, that adds in countless more de facto gods. Whereas the Greek pantheon has minor deities like Brizo, protector of sailors, Priapus, god of garden fertility, and Acratopotes, god of unmixed wine, the Catholic panoply has St. Elmo, patron saint of sailors, St. Ansovinus, patron saint of gardens, and St. Vincent of Saragossa, patron saint of winemakers. And of course, there's also the Blessed Virgin Mary. Among many Catholics, she has certainly been raised to the level of a goddess. ABOVE SOURCE: Our Lady of Guadalupe - Wikipedia I know, I know. Catholics and Christians all pay lip service to their religion only having one god. But when my sister-in-law tells me to essentially make an offering to St. Joseph by burying his statue in my front yard, or I see people making votive offerings to the other saints, it's hard to see Christian claims of monotheism as anything other than special pleading. ABOVE: A Christian making an offering to essentially a minor deity SOURCE: A Man Presenting a Votive Offering to Saint Ferma, Protector of Navigators In short, despite Christian's insistence that their religion only has one god, they certainly seem to have many other characters that would be considered gods in any other religion. The Catholics take it even a step further than the Protestants with all their patron saints and the Blessed Virgin.",no
"Doubters/non believers/atheists - have you actually read the Bible - how much of the Scripture have you read? Actually, I'm a bit embarrassed to admit that it did take lot of in depth studying of the Bible for me to become an atheist, though I realize that it was mostly because of indoctrination. For example, while I've never read the entirety of the Popol Vuh, from the excerpts I have read, it's clear that it's mythology, and not anything literally true. Same thing with the stories I read from Greek mythology, or what I learned about the ancient Egyptian religion, or plenty of others. I mean, there's nothing wrong with studying those things in depth if they interest you. But for most reasonable people, it only takes is a cursory exposure to realize that those things are cultural products of people, and not divinely true holy scriptures. Now that I've been an atheist for a while, looking at the Bible, it's just as obvious that it fits the same bill, from the just-so aspects of Genesis, to the biased accounts of the historical books, to the frankly absurd premise of the resurrection (God sacrificed himself to himself to save us from himself). So it really is a bit embarrassing to admit that I didn't question it the first time I read the Bible when I was still a Christian. But I justify it by recognizing the indoctrination, the constant reinforcement week after week in Sunday school and church, and then all the social and peer pressure to remain a Christian. But I really am envious of the people who were able to recognize how absurd Christianity is just based on a brief exposure, without all the effort it took for me. So yes. I read the entire Bible once as a Christian. And then about halfway through as an atheist before stalling out. But there really shouldn't be a need for somebody to have to read the entire Bible or study it in depth before realizing that it's just another human created mythology.",yes
"Does nobody care about the attempted assassination of Trump anymore? Other than the fact that Trump happened to be the primary target in this particular shooting, it's sadly just another drop in the bucket in U.S. mass shootings: ABOVE SOURCE: https://www.axios.com/2024/07/13/us-2024-mass-shooting-gun-violence-data I don't say that to belittle this event. Corey Comperatore is dead, and two others were seriously injured. It was tragic. But so were the other hundreds and hundreds of mass shootings over the past decade. I absolutely do think something needs to be done about this issue, but nobody so far seems to have figured out a way to address it in any meaningful way. If you can figure it out, more power to you. But sadly, this shooting seems to be following the same pattern as every other mass shooting. It generates a splash in the news cycle for a week or two, and then everybody just goes about their business until the next major mass shooting.",no
"Are most atheists evil? Maybe back in the old days with all the eating stolen babies. But these days we stick to ethically sourced, hormone free, non GMO babies.",no
"Is a ruler exactly 12 inches? Surely if you zoom in trillions and trillions and trillions of times, then the length of the ruler has to be ever so slightly different than exactly 12 inches, correct? This brings up a topic that I found enormously fascinating when I first became an engineer, and that I think is drastically underappreciated by the general public – tolerances. This is such a huge topic that I could write an entire book about it, because people have, in fact, written entire books about it. ABOVE: 367 pages worth of explanation about tolerancing SOURCE: Amazon The issue, like you've correctly surmised, is that it's essentially impossible to make an object exactly a certain dimension. And in truth, you don't usually need it to be that exact, anyway. So, when I make a technical drawing to send to a machine shop to get a part made, I don't just call out the dimensions of all the features. I also call out how close the actual measurements of the finished part need to be to those dimensions on the drawing. A typical title block on a drawing might look something like this, with standard tolerances based on how many decimal points you use in a dimension: So, if I call out a length as 3.0, that gets a tolerance of ±0.03"", so the machine shop could make that feature anything from 2.97"" to 3.03"", and it would be acceptable. If it was something that needed to be very precise, then I might call out the dimension as 3.0000, in which case the machine shop would have to make the feature to within ±0.001"", or 2.999"" to 3.001"". Sometimes, those default tolerances aren't enough. It might be something like a hole that would work out okay if it was a little too big, but not too small, so you might specify an asymmetrical tolerance, like +.01/-0. Or, it might be something like a bearing housing that needs to be even tighter than 0.001"". In those cases, you'll specify the tolerance right at the dimension on the drawing, rather than rely on the default dimensions from the title block. There are all types of things that can be covered in tolerancing – lengths, circularity, flatness, concentricity, perpendicularity, etc. We don't always take the time to mark such figures like we should, sometimes relying on implied understandings and quality workmanship, but that can also get you into trouble. I remember one specialized nut we designed that had to fit inside another hole without a whole lot of clearance. The nut was threaded on the inside and round on the outside, with a couple flats carved on the top to fit a wrench. We just assumed that the part would get made on a lathe and that the features would all be concentric, so we didn't think to specify a concentricity tolerance. Well, however the machine shop made it, the center bore of the nut with the threads wasn't concentric with the outer diameter, so it didn't fit into that hole it needed to fit into. But since we didn't specify a concentricity tolerance, we had no grounds to reject the part. We just had to eat the cost, redo the drawing, and pay them to make another one. Measuring parts is another whole artform unto itself. We have instruments that are capable of high precision measurements, such as micrometers, dial calipers, and even (shudder) Vernier calipers. But when you're measuring things on the order of a few thousandths of an inch, it doesn't take too much force on the instrument to deform the part or the instrument itself to give a false reading. I'm somewhat handy at getting reasonable measurements with my dial caliper, but I always left the real measurements to the machinists and QA inspectors – I trusted them a whole lot more. ABOVE: A dial caliper with .001"" graduations – it would be easy to push too hard and get that to read 0.712″ instead of the 0.710″ it currently shows SOURCE: https://instrumentation.com/120a-6-dial-caliper-hardened-stainless-steel-0-6-range-001-graduations.aspx Getting back to your original question, the tolerance on a typical 12"" ruler that you'd buy from Walmart usually won't be just super tight. The smallest divisions on the ruler are liable to only be 1/16"" of inch to begin with, or 0.0625"". If that's the smallest mark on the ruler, nobody's going to notice if it's off by a few thousandths of an inch. So the tolerance for making such rulers can be a bit on the loose side. I didn't even get into Geometric dimensioning and tolerancing, which is another entire topic. It expands on the basic level of tolerancing I already described in this answer. It's a bit more complicated than traditional tolerancing, but ideally gives more wiggle room to the manufacturers by understanding the intent behind the tolerances.",yes
"Why do atheists love to live in Christian countries and talk bad about Jesus Christ? I, for one, enjoy my home country, the USA, which is a secular nation, not a Christian nation. In the Constitution, it's enshrined in the First Amendment as well as Article VI which bans religious tests to hold office. And it was emphasized by many of our founding fathers when they unanimously ratified the Treaty of Tripoli in 1797, which included the language, ""As the government of the United States of America is not in any sense founded on the Christian Religion..."" Looking around to the rest of the world, here are the countries with either official or preferred state religions: ABOVE SOURCE: Many Countries Favor Specific Religions, Officially or Unofficially And you probably could have guessed that in a lot of those north African and Middle Eastern countries, the official religions are Islam, not Christianity. In fact, Islam is the most common official state religion, while Christianity is the most common favored religion. But still, the lack of any official or favored religion is the most common stance of countries overall. And even in some countries that do have Christianity as the official or favored religion by the government, that doesn't mean the people are overwhelmingly Christian. Just to take England as an example, the King is the official head of state and the official head of the Church of England. And while the numbers vary a bit depending on exactly which poll you look at and how the questions get phrased, a huge chunk of the English people aren't religious, anymore. So even in an officially Christian nation, the population isn't even majority Christian. ABOVE SOURCE: Huge generational surge in the non-religious – latest British Social Attitudes Survey So, I challenge your premise. I don't think most atheists would prefer to live in countries dominated by Christianity. We prefer to live in secular countries like the U.S., or countries where the majority of the population have moved on beyond Christianity like the UK. But to the extent that certain overbearing Christians in our countries do try to force their beliefs on the rest of us, we're going to stand up for our own rights. And in certain more mischievous moments, we might even bad mouth certain mythological figures, to knock the more obnoxious believers down a peg and remind them that, no, just because you like your mythological figure doesn't mean the rest of us have to.",yes
"Atheists, don't you realize that the reason God allows so many atrocities to happen & does not intervene to stop them is because that would interfere with free will, which he wants every person to be able to exercise? He'll send the bad ones to hell. In 2015 alone, pneumonia killed 920,000 children under age five. Diarrhoea killed 526,000. Malaria killed 306,000. Meningitis killed 116,000. HIV killed 87,000. Measles killed 74,000. In total, those six diseases killed more than 2 million children in 2015. Not instant, snap the fingers miracles, but 2 million individual children who suffered the awful effects of these diseases before finally succumbing. Millions of parents left grieving. What glorious benefits of free will were accomplished by creating a plane of reality where such diseases are even possible? SOURCE: https://labs.theguardian.com/2017/gsk/childhood-diseases/ Beyond that, do we still have free will in Heaven? Is heaven not actually a permanent reward, but still contingent on your behavior there? Because if atrocities are the natural outcome of free will, then it would seem that there would be just as many atrocities in Heaven as here on Earth. Finally, many sects of Christianity don't preach that evil people go to Hell and good people go to Heaven. No, we're all worthless sinners, all equally guilty in the eyes of the Lord. Even Jesus said that lust is just as bad as actually cheating. The only differentiator that determines your fate is whether or not you accept Jesus. So, Ghandi would wind up in Hell for not being a Christian, while a mass murderer could have a deathbed conversion and make it into Heaven.",no
"What is the evolutionary reason for biological ageing? It's often helpful to think of evolution in terms of reproduction. As my one friends put it, ""Forget survival of the fittest – the only reason survival is important in evolution is because you cannot reproduce when you're dead.""* And while all things being equal, staying alive forever would certainly enable you to make more babies, all things aren't equal. Even if we didn't die of old age, something would end up killing us eventually – accidents, infections, predators, etc. Depending on the specific organism and its niche, there's some age by which it's overwhelmingly likely to be dead, anyway. On top of that, consider that maintaining a body doesn't come for free. It takes calories to repair injuries, maintain an immune system, suppress cancer, etc. And calories that are going towards that maintenance aren't going towards reproduction (mating, raising babies, defending territories, etc.). So, evolution finds a balance – put enough calories into maintenance to live long enough to reproduce, but just enough to maintain your body until the odds are likely that you'd be dead from something else, anyway. Since there's so little chance of any organisms within a certain species surviving past that age, it doesn't matter what happens to their bodies after that. You can see how this plays out by comparing the lifespans of different species. Something like a whale, which has very few natural predators, does have a very high likelihood of surviving year to year, so they have evolved to put significant energy into maintaining their bodies – over a century, in some cases. Same thing for large land tortoises on the Galapagos Islands. They do benefit by surviving for many breeding seasons, since it gives them that many more opportunities to reproduce. But something like a mouse, which is being hunted by everything from rattlesnakes to housecats to owls, isn't likely to last long in this world. Their best bet is to have as many offspring as quickly as they can, before something kills them, and not waste much energy on maintaining their bodies. Consequently, even if raised in captivity, mice won't live much past 1 to 3 years. Unlike some popular misconceptions might imply, it has nothing to do with gene turnover to promote evolution, or older generations making way for the next generation to avoid competing over resources (because honestly, from an evolutionary perspective, outside your own personal offspring, who gives a damn about the neighbor's kids – they're not carrying your genes**). It's because death is inevitable, so evolution finds the right balance of maintaining your body for long enough, and then putting everything else it can into reproduction. * That quote is from Scott Solomon, in his book, Future Humans: Inside the Science of Our Continuing Evolution: Solomon, Scott: 9780300208719: Amazon.com: Books ** Of course, that's oversimplifying things a bit. Kin selection does mean that it's beneficial to help relatives besides just your direct offspring. And various strategies of cooperation can be mutually beneficial even among non-related organisms. Still, it's never in an organism's evolutionary interests to sacrifice its own reproductive success for the sake of a non-relative.",yes
"Will America ever eventually switch to the metric system of measurement for all applications? Eh. Maybe eventually. It seems like we're already slowly transitioning that way. There are certain measurements where metric has been used in the U.S. pretty much my whole life – the sciences (especially at universities), electrical power, measuring volumes of beverages (750 ml, 2 liter bottles, etc.). And there are some where I've seen the switch in my lifetime – particularly U.S. automakers – I only need my 'standard' sockets for classic cars, these days. But there are plenty of areas of society that haven't made the switch, and some of those seem like there's a lot of momentum resisting any change. My own field of aerospace engineering is one. With the high levels of regulation involved, including in the supply chains and standardized hardware, it's not easy for any single company to make the jump to metric on their own. Construction seems like another that will be hard to switch, especially since you still have to support maintenance on existing buildings. We're going to need 2x4s, 3/4"" water supply lines, and 4""x10"" air vents for a while. In fact, talking to a German friend of mine, even Germany still uses inch based measurements for plumbing for backwards compatibility. But I suspect that the U.S. will probably get there eventually, even if it takes a while. Americans are comfortable enough with metric in our lives where it does exist, so there's little incentive to switch those measurements back to USCS. And there is at least some incentive for international commerce and compatibility to switch to metric in the holdouts. In other words, I only see future changes going in one direction – from USCS to metric. So, like I said, it may take a while, but I suspect the eventual end state is complete metrification (or, at least as complete as European countries are today*). *In addition to my friend's comment about Germany using inches for plumbing, there are plenty of not actual metric units that get used in otherwise metric countries, especially when time is involved in those units – things like km/hr (instead of m/s) or kWh (instead of Joules).",yes
"Could you beat up your 20 year old self? Heh. I don't think either one of us would really 'win'. Okay. Maybe I wouldn't be quite that hopeless. I did wrestle in middle school and high school, and I was halfway decent at it. But I've never been in a 'real' fight – only with friends and relatives, and you're definitely holding back in those because you don't really want to hurt anybody. Even when I wrestled, you never wanted to cause an actual injury. And to be honest, I have no desire to start fighting now that I’m in my mid 40s. Add on the fact that I don't think that either 20-year-old me or now me would want to mess up such a really ridiculously good looking face 😄.",no
